ENODEB_CELLNAME,ENODEB,DATA_DATE,MARKET_CLUSTER,VERSION,REGION,MARKET,DL_CH_BANDWIDTH,EARFCN_DL,DRBPDCPSDUKBYTESDL_NONGBR,DLPRBUSEDWITHDSPUC_FDUSERS,DLPRBUSEDWITHDSPUC_FSUSERS,EUCELL_DL_TPUT_NUM_KBITS,EUCELL_DL_TPUT_DEN_SECS,EUCELL_DL_DRB_TPUT_NUM_KBITS,EUCELL_DL_DRB_TPUT_DEN_SECS
ORL06038_9A_1,ORL06038,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,125131788,221670868,6274583788,585651028,36346.722,657100030,22920.635
ORL06038_9C_1,ORL06038,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,33320851,56383788,3615249985,161614037,7943.538,181941387.3,6163.997
ORL06038_9B_1,ORL06038,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,11775910,55856144,1055583884,48975126.53,2901.83,69262704.64,3058.404
ORL09039_2C_1,ORL09039R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,412550056,5469854997,4572502317,2510114316,437439.191,2845892084,365995.205
ORL09039_2B_1,ORL09039R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,83596268,425084985,1416230491,481805844.5,43124.259,569809707,34812.749
ORL09039_2A_1,ORL09039R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,250173845,1000965557,3722622371,1597722100,124008.135,1754732921,101704.582
ORL20862_2W_1_DB,ORL20862R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,10261780,35066539,110186575,45999169.54,1897.842,70870327.3,2631.295
ORL20862_2V_1_DB,ORL20862R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,11849881,32075009,101579856,47134687.23,1852.7,71699308.54,2055.937
ORL20862_2U_1_DB,ORL20862R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,4531700,44220656,110990451,7105478.656,932.432,32692903.94,5998.062
ORL09063_2B_1,ORL09063R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,301926287,1312179511,5147631395,1881319932,193870.741,2035085918,157210.226
ORL09063_2C_1,ORL09063R,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n50-10MHz,2000,195257252,890477585,3524314922,1097303171,116273.508,1324667486,97991.207
ORL00052_9C_1,ORL00052,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,312433647,2848360945,9545735846,1639328899,162312.658,2006699926,125760.122
ORL00052_9A_1,ORL00052,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,242381805,2726160608,6377805061,1313369580,163938.448,1556157284,126664.245
ORL00052_9B_1,ORL00052,20170705,PACIFIC NORTHWEST,13.15.0,West,Oregon,n75-15MHz,1125,122078021,886425528,3170464802,468209205.2,44263.779,717346644,40070.829
