ENODEB_CELLNAME,ENODEB,DATA_DATE,MARKET_CLUSTER,VERSION,REGION,MARKET,DL_CH_BANDWIDTH,EARFCN_DL,DRBPDCPSDUKBYTESDL_NONGBR,DLPRBUSEDWITHDSPUC_FDUSERS,DLPRBUSEDWITHDSPUC_FSUSERS,EUCELL_DL_TPUT_NUM_KBITS,EUCELL_DL_TPUT_DEN_SECS,EUCELL_DL_DRB_TPUT_NUM_KBITS,EUCELL_DL_DRB_TPUT_DEN_SECS
NYL01331_7C_1,NYL01331,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,103670716,715991158,2781934177,651932131.3,64412.972,736895025.2,58839.306
NYL01331_7B_1,NYL01331,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,62354469,728884291,1628347950,308446036,35674.402,401095958.5,37720.539
NYL02398_7B_1,NYL02398,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,261372626,5602812229,6559944224,1461897839,370813.104,1832131543,370916.553
NYL02403_7C_1,NYL02403,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,236589989,1937313037,9070266972,1343499895,203973.718,1635702833,189570.456
NYL02403_7A_1,NYL02403,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,205671168,1956611066,8514789914,1145196814,182514.837,1406985675,174681.637
NYL02405_7C_1,NYL02405,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,182129394,1178812935,6430144957,1059776897,122622.116,1252861526,115002.062
NYL02405_7B_1,NYL02405,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,124585212,1167784744,4495885065,677291188.2,85029.702,867700678.7,85357.275
NYL02405_7A_1,NYL02405,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,200572844,2383455614,6479954031,1126264717,186337.564,1413913772,186458.802
NYL02425_7B_1,NYL02425,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,175022799,2203799035,5463256466,913857077.2,148302.492,1253892645,165708.209
NYL02425_7A_1,NYL02425,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,97550078,996974352,5395295980,339176423.4,50105.106,637594755.1,66525.369
NYL02426_7B_1,NYL02426,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,144921539,2372951087,7234558076,835843604.5,332624.071,1032241152,324144.301
NYL02427_7B_1,NYL02427,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,194287830,3881692258,4322862748,1240714912,577039.028,1417873105,553770.934
NYL02427_7A_1,NYL02427,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,269477304,4444327875,6151217320,1740160205,770537.716,1964503359,785945.458
NYL02429_7B_1,NYL02429,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,131599598,1700969035,4456922904,709693251.6,103323.726,937377038.3,117224.216
NYL02429_7C_1,NYL02429,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,421494162,2544633880,10566440641,2498803859,416887.633,2889457172,376391.984
NYL05122_7B_1,NYL05122,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,101784029,1674864849,2932983165,624586022.9,110392.808,747219066.9,101721.13
NYL05122_7C_1,NYL05122,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,284851294,7989930276,5461898070,1423111037,747732.695,2087873757,896709.559
NYL05140_7B_1,NYL05140,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,13854958,130449334,968699576,69709553.66,6105.206,95309234.18,7513.125
NYL05140_7A_1,NYL05140,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,73189460,831066893,4057498250,333256515.6,41101.901,508368068.6,50707.131
NYL05141_7B_1,NYL05141,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,18815631,588514516,825552762,101703122.9,17303.56,136130625.5,21246.867
NYL05141_7A_1,NYL05141,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,154861307,2549598801,4016950886,745893978.1,178351.016,1101713515,203839.496
NYL05163_7C_1,NYL05163,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,232650959,4366943070,5179132548,1493730779,390138.455,1712891945,376856.668
NYL05163_7B_1,NYL05163,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,170093790,2061180628,4147456305,976327843.8,137471.8,1212625093,136720.708
NYL05163_7A_1,NYL05163,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,256011397,5201526340,8061438205,1189796643,404499.476,1837990994,567227.936
NYL24100_7D_1,NYL24100R,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,221413749,4042319036,5204238177,783585992.7,189689.118,1559874675,335708.775
NYL02430_7A_1,NYL02430,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,105893962,2572949461,3339439965,530016935.9,231638.085,766168997.9,277020.887
NYL02432_7B_1,NYL02432,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,115982088,4006857484,2957969473,589032292.4,223388.818,848599883.8,256483.217
NYL02432_7A_1,NYL02432,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,44446467,554404256,1598307607,217231761.4,27367.804,306124750.8,30107.881
NYL02435_7A_1,NYL02435,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,190695869,1180298817,5747842631,866438045.7,95473.133,1211144389,94197.908
NYL02435_7C_1,NYL02435,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,108297560,1052108796,4594332456,437494579.2,71969.325,738487754.8,71036.856
NYL02435_7B_1,NYL02435,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,50873445,555541642,2504911789,288822140.9,32525.784,352615981.1,33668.418
NYL02438_7A_1,NYL02438,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,122691782,2167127524,3609603419,440452562.9,92795.799,858549076,137766.831
NYL02438_7C_1,NYL02438,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,185147350,1895234633,5376513234,1002854400,169279.795,1333550842,179014.701
NYL02437_7A_1,NYL02437,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,281165740,6187671450,7584732175,1545886605,415461.376,2069888164,468465.016
NYL02437_7B_1,NYL02437,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,274742294,4473800920,5341513821,1396512924,294153.118,1971207135,304084.849
NYL02437_7C_1,NYL02437,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,125728813,1903764042,7292268864,698057728,139528.849,897052713,147072.438
NYL02441_7C_1,NYL02441,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,72643494,2393403778,1899269741,436041072.6,119015.889,544762716.2,129301.5
NYL02441_7B_1,NYL02441,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,154127618,2640713795,3499579486,873051848.7,187853.936,1115281736,197407.813
NYL02441_7A_1,NYL02441,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,60438753,2626956737,1318602787,341625929.7,108442.726,450600050.7,119177.915
NYL02439_7C_1,NYL02439,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,486836724,9721524322,4603473501,2767718416,774896.808,3497725829,684496.399
NYL02440_7C_1,NYL02440,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,31535388,576396050,1891239013,148189159.4,25705.939,228116029.4,32554.475
NYL02440_7A_1,NYL02440,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,79317593,4588715447,1981473539,412564029.4,187826.385,600155766.8,213080.281
NYL02440_7B_1,NYL02440,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,34417453,1048043941,1312261169,233193013.2,55836.447,257198260.2,54416.279
NYL02443_7A_1,NYL02443,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,20837650,515107084,1121376729,116735778.8,20551.774,153334898.7,22370.514
NYL02443_7C_1,NYL02443,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,56460434,1223325083,2323963638,337923842,71602.679,416221339.6,78460.421
NYL01433_7B_1,NYL01433,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,107751039,1471746834,4171312074,568024825.9,149584.497,776146755.6,162349.736
NYL02445_7C_1,NYL02445,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,151495704,1981314370,4862627297,831092383.7,222274.878,1090184798,228586.304
NYL02446_7C_1,NYL02446,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,74710531,1540514771,4355825718,402473336.8,97554.477,538224451.6,104398.113
NYL02446_7A_1,NYL02446,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,40571839,1334108796,1513746200,231405920.3,54967.244,297455861.8,57134.386
NYL02448_7C_1,NYL02448,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,118879479,566496589,5068090056,615687921.7,57618.461,810023166,57128.596
NYL02448_7A_1,NYL02448,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,58933727,522201267,2476366112,275988488.2,28835.003,399326355.5,31876.975
NYL02449_7C_1,NYL02449,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,164398294,1783880808,3680361980,879654379.5,157931.183,1140981531,150240.67
NYL02449_7B_1,NYL02449,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,178847473,3859405868,2074684669,1026105098,285897.943,1288881242,276902.227
NYL02449_7A_1,NYL02449,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,115764683,1102282687,3267105222,613428789.2,87618.447,808011399.2,85113.354
NYL02450_7C_1,NYL02450,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,51438485,2017939384,3972893435,261840330.8,106869.927,378886717.4,134453.609
NYL02450_7B_1,NYL02450,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,22318797,891545199,2308841204,131133399,35336.705,166681206.8,37645.18
NYL02451_7C_1,NYL02451,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,52191132,540606961,3422985853,290286682.1,26775.791,365962436.6,28268.217
NYL02451_7A_1,NYL02451,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,17838662,134149006,1760565771,81743831.04,6086.381,122412359.7,7702.396
NYL02452_7C_1,NYL02452,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,71212889,461969182,2075232198,267697119.2,30608.673,470819422.2,39989.435
NYL02454_7C_1,NYL02454,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,76834368,2055769445,2084797867,514001494,191330.827,576796934.1,183322.651
NYL02453_7C_1,NYL02453,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,61619821,871412155,1909534661,355072393.2,47818.026,448932757.5,50766.073
NYL02453_7A_1,NYL02453,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,63317222,956055367,2349694057,302990123,37999.556,440651333.6,47185.527
NYL02455_7A_1,NYL02455,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,18841683,1126452938,933519515,91956568.06,28786.629,140611756,38136.729
NYL02455_7B_1,NYL02455,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,37436627,2851539838,1081040282,218514268.2,89967.061,283217100.8,97987.675
NYL02455_7C_1,NYL02455,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,102740514,896812339,7639333741,458887143.4,71485.154,723447865.3,92444.455
NYL02456_7B_1,NYL02456,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,201187693,5940642067,3594634342,758198231,238927.764,1471713927,550726.259
NYL01316_7B_1,NYL01316,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,83371828,606966754,2749032991,309177303,33506.122,539625103.4,41921.575
NYL01316_7A_1,NYL01316,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,122123887,920020483,3681730389,398574092.3,52103.813,799761997.8,68658.606
NYL01316_7C_1,NYL01316,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,113417864,1501397464,4173530184,465581850.6,72707.454,768730177.5,92296.922
NYL01327_7A_1,NYL01327,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,11503992,158435740,526293608,44874489.86,4763.719,76817088.51,7270.615
NYL01327_7C_1,NYL01327,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,133495790,1875208275,4800294085,679071866.9,102757.377,936522752,177520.14
NYL01327_7B_1,NYL01327,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,23334496,482230109,684616275,121693913.1,17645.381,169994108.9,23950.515
NYL01330_7B_1,NYL01330,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,12091600,209702010,747150226,46334361.6,7243.964,78640070.66,8578.555
NYL01330_7A_1,NYL01330,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,30216331,451752353,1361637910,99809189.89,14641.447,196857372.7,20900.304
NYL01335_7B_1,NYL01335,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,319296561,5689561220,4021745389,1858708455,634166.541,2271877743,700288.28
NYL01336_7C_1,NYL01336,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,19926912,219544328,2313679249,75186241.54,7554.813,129937178.6,10657.627
NYL01336_7A_1,NYL01336,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,62494367,743213405,5430897926,233735888.9,50795.841,430262140.9,69976.87
NYL01337_7A_1,NYL01337,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,345224892,3564009737,8035525833,2105092719,345816.911,2489370518,309769.446
NYL01337_7B_1,NYL01337,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,431850851,5464892374,6889173801,2737174700,396568.241,3116751086,340167.29
NYL01337_7C_1,NYL01337,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,471435109,5933521847,7419981991,2676703994,382938.18,3319837311,346177.951
NYL01338_7B_1,NYL01338,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,205994207,4983630733,6197673191,848660717.6,426258.051,1487118819,467859.676
NYL01338_7C_1,NYL01338,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,189732636,3903343326,5477836218,859957534.7,313596.163,1372540871,411942.154
NYL01338_7A_1,NYL01338,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,308807214,5353455291,7158738223,1550376845,444982.891,2231407919,507821.305
NYL01340_7C_1,NYL01340,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,101960305,1044452296,2563907108,562410577.9,76704.836,722905874.4,77424.24
NYL01340_7A_1,NYL01340,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,97225521,1029172581,3171153523,547537158.1,83604.887,695740506.1,78661.581
NYL01341_7B_1,NYL01341,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,120768590,1737874048,5133817926,577671643.1,126058.321,862066704.4,155751.637
NYL01341_7C_1,NYL01341,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,123122358,1005647978,3760514639,744646697,121442.501,881464868.9,107412.096
NYL01344_7A_1,NYL01344,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,320659964,10104373890,5481880348,1031736140,395293.648,2295762477,2052460.559
NYL01344_7B_1,NYL01344,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,183599121,6716157333,4285128569,477437042.7,176589.112,1321779118,758244.912
NYL01343_7A_1,NYL01343,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,316168760,7957578505,6416394792,1825822138,683447.315,2359329317,842530.901
NYL01343_7C_1,NYL01343,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,196765996,1745261344,4270951942,1062784885,144185.394,1398756049,140175.998
NYL01343_7B_1,NYL01343,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,392643458,5011741253,5421444727,2411048944,439330.198,2825276441,365963.289
NYL01345_7B_1,NYL01345,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,198303528,4679251012,1768758678,1236199981,340825.205,1454593761,308625.542
NYL01345_7A_1,NYL01345,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,349496918,6216322275,7615674284,1920198672,579700.689,2511575097,563381.837
NYL01346_7B_1,NYL01346,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,180694778,2492022872,5846755156,1048766112,249649.919,1306107920,238755.011
NYL01346_7C_1,NYL01346,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,57136122,745830064,1849764143,314318495.7,45657.708,414653268,47326.688
NYL01346_7A_1,NYL01346,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,346080212,5882053731,8230984931,2114112643,639426.984,2509426401,607404.093
NYL01347_7A_1,NYL01347,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,232976921,1658018074,4865213693,1431986848,186378.838,1629481804,167240.503
NYL02456_7A_1,NYL02456,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,207131755,8361526902,3222372644,1069097075,440523.34,1530473341,529779.315
NYL02458_7C_1,NYL02458,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,60405788,609994091,3391514976,209339605,26204.078,394786594.8,37664.833
NYL02458_7B_1,NYL02458,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,18191412,188723950,1060180317,82205302.78,8403.089,120921735.2,9140.613
NYL02459_7A_1,NYL02459,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,61756895,1020081896,3869917796,337640169.5,49233.585,439250018.3,54478.225
NYL02480_7A_1,NYL02480,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,165670051,2000399385,3843839854,715270955,119783.574,1163381989,139640.375
NYL02480_7C_1,NYL02480,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,85090462,467649679,2105655573,387565019.1,36492.482,573389004.8,37085.526
NYL02489_7B_1,NYL02489,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,134559793,1612517684,4833731193,672392446,96742.216,954725761,107064.564
NYL02489_7C_1,NYL02489,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,89870631,1250269627,2944613948,494566547.5,76393.122,655392260.1,82430.036
NYL02497_7B_1,NYL02497,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,47290540,1196660930,2180335215,263111770.1,49532.984,345415753.7,52764.742
NYL02497_7C_1,NYL02497,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,40265322,483342490,3190385063,207938510.8,28852.141,280543764.5,32036.369
NYL02501_7C_1,NYL02501,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,247701336,2525724682,8151671348,951403241.5,165426.154,1679213560,224440.039
NYL01347_7B_1,NYL01347,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,387241051,2779784015,8444487988,2182894633,369397.869,2627925475,370237.726
NYL01350_7A_1,NYL01350,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,122900594,1730001392,8531188999,443085250.6,93715.584,862575075.3,141961.221
NYL01350_7C_1,NYL01350,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,75501427,1373545060,4219505627,232192180.2,48912.161,504865816.6,83577.953
NYL01362_7B_1,NYL01362,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,26302736,357572848,1226788961,75410784.26,12384.005,170245906.4,18130.152
NYL01362_7A_1,NYL01362,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,127175134,1916599127,3554905872,683414724.6,125737.859,908763504.6,127038.471
NYL01354_7A_1,NYL01354,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,58780109,1281889707,2625627106,303013101.6,65534.057,420643430.4,77692.324
NYL01354_7B_1,NYL01354,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,247424127,5525982384,3737265666,1375138177,648728.139,1776714187,693195.7
NYL01368_7C_1,NYL01368,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,118438895,1649565397,3161131525,719176359.9,94710.972,844802048,92376.972
NYL01368_7B_1,NYL01368,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,195987531,2616124106,7481372995,1186074108,195908.791,1382440272,186036.385
NYL01368_7A_1,NYL01368,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,133322697,1982407293,5367954644,775765991.4,122591.298,977108475.9,126241.666
NYL01378_7A_1,NYL01378,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,26355080,965562573,1130536016,135629316.1,39692.494,193485430.8,53160.48
NYL01383_7A_1,NYL01383,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,89469224,1040560069,3640382837,428097257.5,66404.652,606701977.6,59183.594
NYL01383_7C_1,NYL01383,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,128782245,1632826420,4924865740,675759800.3,98193.823,887993180.2,102205.419
NYL01413_7C_1,NYL01413,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,80553429,785867857,2424318376,339433996.3,41619.373,558027210.8,50367.576
NYL01413_7B_1,NYL01413,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,188037555,2119758420,5747140744,824538472.4,154655.943,1333364490,185973.346
NYL01427_7A_1,NYL01427,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,50735143,376731773,1549630281,269419618.3,26488.773,352875675.6,28424.659
NYL01431_7A_1,NYL01431,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,157845226,1332736175,4682576093,803973390.3,100203.296,1090154594,101315.841
NYL01431_7C_1,NYL01431,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,29250318,250805200,870463682,142145126.4,12030.344,199254024.2,13845.226
NYL01435_7C_1,NYL01435,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,221600101,1808972315,4822489526,1258723787,168626.474,1538833383,158632.16
NYL01435_7B_1,NYL01435,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,39144032,441165010,974188898,154024009.7,17462.216,258907021.3,22560.168
NYL01435_7A_1,NYL01435,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,166872340,3416685530,3029371828,983783071.7,306670.336,1220862403,306370.171
NYL01441_7R_1_DT,NYL01441,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,218204628,776627132,2990078498,1420550881,239964.382,1490429592,203173.412
NYL01436_7B_1,NYL01436,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,74472121,826744128,4039733636,355561078.8,50119.795,536287772.7,61880.142
NYL01436_7A_1,NYL01436,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,105410576,1028078684,4221790746,548302790.7,62535.059,727313203.2,63933.56
NYL01436_7C_1,NYL01436,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,119158939,821195354,5275189762,622097580,69619.262,835661414.4,72762.328
NYL01442_7B_1,NYL01442,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,193033318,2046720091,5610915741,1050454262,127126.444,1321129460,132532.408
NYL01442_7A_1,NYL01442,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,28280025,216764672,1692732021,127493955.6,11031.874,191245369.3,13259.665
NYL01442_7C_1,NYL01442,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,49172983,609582242,2578178072,278108389.4,29657.514,348003885.1,30527.367
NYL01446_7C_1,NYL01446,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,326816177,4797647858,3666771698,1721714999,363250.817,2273637294,243166.923
NYL01447_7B_1,NYL01447,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,159013827,2433293004,7745130421,949339979.8,403753.541,1171001065,426342.802
NYL01447_7A_1,NYL01447,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,80688493,1818728292,2644369305,481453801.5,134274.354,589672513.5,132909.571
NYL01447_7C_1,NYL01447,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,162432101,2936091596,8235386190,895202623.5,254658.137,1183837479,294276.477
NYL01450_7A_1,NYL01450,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,153242343,2316009356,4073502972,964044275.7,218571.589,1115695759,205785.83
NYL01467_7C_1,NYL01467,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,49014770,530178318,2044712017,296016134.1,40917.739,351416524.8,39066.873
NYL01469_7A_1,NYL01469,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,110282190,1710018900,2965458114,629114658.8,98649.364,796402335.7,101712.439
NYL01469_7B_1,NYL01469,20170704,NY/NNJ,13.15.0,Northeast,NYC Manhattan,n50-10MHz,5780,170071674,2623253631,3621051323,817087012.9,173753.122,1186230968,165801.069
